Year	State	County	FIPS	Resource	Revenue
2004	ND	Billings	38007	oilgas	11374387.24
2004	ND	Bottineau	38009	oilgas	110569.56
2004	ND	Bowman	38011	oilgas	7042684.80
2004	ND	Burke	38013	oilgas	43042.21
2004	ND	Burleigh	38015	oilgas	121.84
2004	ND	Divide	38023	oilgas	138.38
2004	ND	Dunn	38025	oilgas	571530.68
2004	ND	Golden Valle	38033	oilgas	1491512.16
2004	ND	Mckenzie	38053	oilgas	8252554.72
2004	ND	Mckenzie	38053	minerals	222.48
2004	ND	Mclean	38055	coal	54205.12
2004	ND	Mclean	38055	oilgas	1266.00
2004	ND	Mercer	38057	coal	417348.96
2004	ND	Mountrail	38061	oilgas	2568.50
2004	ND	Oliver	38065	coal	31937.05
2004	ND	Renville	38075	oilgas	100058.71
2004	ND	Slope	38087	oilgas	354828.16
2004	ND	Stark	38089	oilgas	1365991.42
2004	ND	Stutsman	38093	oilgas	2040.00
2004	ND	Williams	38105	oilgas	157289.25
2004	ND	Williams	38105	coal	480.00
2004	ND	Williams	38105	minerals	76.22
2005	ND	Billings	38007	oilgas	24016762.77
2005	ND	Bottineau	38009	oilgas	221091.54
2005	ND	Bowman	38011	oilgas	13745603.54
2005	ND	Burke	38013	oilgas	19390.10
2005	ND	Burleigh	38015	oilgas	121.84
2005	ND	Divide	38023	oilgas	2391.10
2005	ND	Dunn	38025	oilgas	701331.87
2005	ND	Golden Valle	38033	oilgas	2134056.23
2005	ND	Mchenry	38049	oilgas	980.00
2005	ND	Mckenzie	38053	oilgas	34397118.15
2005	ND	Mckenzie	38053	minerals	23.50
2005	ND	Mclean	38055	coal	13932.48
2005	ND	Mclean	38055	oilgas	240.00
2005	ND	Mercer	38057	coal	553358.51
2005	ND	Mountrail	38061	oilgas	472404.50
2005	ND	Renville	38075	oilgas	124229.12
2005	ND	Slope	38087	oilgas	609819.37
2005	ND	Stark	38089	oilgas	1263962.85
2005	ND	Williams	38105	oilgas	258778.59
2005	ND	Williams	38105	coal	480.00
2005	ND	Williams	38105	minerals	11.53
2006	ND	Billings	38007	oilgas	18842295.87
2006	ND	Bottineau	38009	oilgas	349545.45
2006	ND	Bowman	38011	oilgas	18640939.22
2006	ND	Burke	38013	oilgas	32177.50
2006	ND	Burleigh	38015	oilgas	121.84
2006	ND	Divide	38023	oilgas	88220.26
2006	ND	Dunn	38025	oilgas	1146079.04
2006	ND	Golden Valle	38033	oilgas	3008454.27
2006	ND	Mchenry	38049	oilgas	420.00
2006	ND	Mckenzie	38053	oilgas	21651969.38
2006	ND	Mckenzie	38053	minerals	53.91
2006	ND	Mclean	38055	coal	1397.00
2006	ND	Mclean	38055	oilgas	2372.00
2006	ND	Mercer	38057	coal	894315.62
2006	ND	Mountrail	38061	oilgas	326384.00
2006	ND	Oliver	38065	coal	8387.73
2006	ND	Renville	38075	oilgas	137355.73
2006	ND	Slope	38087	oilgas	704851.70
2006	ND	Stark	38089	oilgas	978834.14
2006	ND	Wells	38103	oilgas	-1320.00
2006	ND	Williams	38105	oilgas	387491.32
2006	ND	Williams	38105	coal	480.00
2006	ND	Williams	38105	minerals	37.66
2007	ND	Billings	38007	oilgas	19368864.17
2007	ND	Bottineau	38009	oilgas	353007.16
2007	ND	Bowman	38011	oilgas	20753850.96
2007	ND	Burke	38013	oilgas	34894.38
2007	ND	Divide	38023	oilgas	404670.03
2007	ND	Dunn	38025	oilgas	1555592.45
2007	ND	Golden Valle	38033	oilgas	2924065.94
2007	ND	Mchenry	38049	oilgas	420.00
2007	ND	Mckenzie	38053	oilgas	19503005.90
2007	ND	Mckenzie	38053	minerals	0.34
2007	ND	Mclean	38055	coal	1397.00
2007	ND	Mclean	38055	oilgas	1346.00
2007	ND	Mercer	38057	coal	1059021.96
2007	ND	Mountrail	38061	oilgas	1639660.07
2007	ND	Oliver	38065	coal	8354.06
2007	ND	Renville	38075	oilgas	249227.19
2007	ND	Slope	38087	oilgas	807638.89
2007	ND	Stark	38089	oilgas	849462.31
2007	ND	Ward	38101	oilgas	1520.00
2007	ND	Williams	38105	oilgas	437546.24
2007	ND	Williams	38105	coal	480.00
2007	ND	Williams	38105	minerals	0.48
2008	ND	Billings	38007	oilgas	28570846.55
2008	ND	Bottineau	38009	oilgas	473468.19
2008	ND	Bowman	38011	oilgas	30611243.76
2008	ND	Burke	38013	oilgas	332420.53
2008	ND	Divide	38023	oilgas	17863.06
2008	ND	Dunn	38025	oilgas	15920237.64
2008	ND	Golden Valle	38033	oilgas	4592225.66
2008	ND	Mchenry	38049	oilgas	420.00
2008	ND	Mckenzie	38053	oilgas	26099895.93
2008	ND	Mclean	38055	coal	597.00
2008	ND	Mclean	38055	oilgas	1688.00
2008	ND	Mercer	38057	coal	1112633.35
2008	ND	Mercer	38057	oilgas	4460.00
2008	ND	Mountrail	38061	oilgas	10241035.41
2008	ND	Oliver	38065	coal	14806.00
2008	ND	Renville	38075	oilgas	469661.69
2008	ND	Slope	38087	oilgas	1315200.51
2008	ND	Stark	38089	oilgas	1179428.88
2008	ND	Ward	38101	oilgas	93677.00
2008	ND	Williams	38105	oilgas	503093.90
2008	ND	Williams	38105	coal	11225.00
2009	ND	Billings	38007	oilgas	14266101.41
2009	ND	Billings	38007	minerals	4178.00
2009	ND	Bottineau	38009	oilgas	220131.42
2009	ND	Bowman	38011	oilgas	13205163.49
2009	ND	Burke	38013	oilgas	976786.85
2009	ND	Divide	38023	oilgas	28238.53
2009	ND	Dunn	38025	oilgas	17624642.34
2009	ND	Golden Valle	38033	oilgas	2259551.38
2009	ND	Mckenzie	38053	oilgas	26246623.35
2009	ND	Mclean	38055	coal	597.00
2009	ND	Mclean	38055	oilgas	1688.00
2009	ND	Mercer	38057	coal	335191.07
2009	ND	Mercer	38057	oilgas	1219.50
2009	ND	Mountrail	38061	oilgas	62669977.09
2009	ND	Oliver	38065	coal	15283.53
2009	ND	Renville	38075	oilgas	219666.58
2009	ND	Slope	38087	oilgas	1358859.90
2009	ND	Slope	38087	minerals	12637.00
2009	ND	Stark	38089	oilgas	506647.55
2009	ND	Ward	38101	oilgas	34909.00
2009	ND	Williams	38105	oilgas	1106469.62
2009	ND	Williams	38105	coal	-3584.23
2009	ND	Williams	38105	minerals	0.01
2010	ND	Billings	38007	oilgas	15168405.37
2010	ND	Bottineau	38009	oilgas	235033.19
2010	ND	Bowman	38011	oilgas	15596633.99
2010	ND	Burke	38013	oilgas	40386.40
2010	ND	Divide	38023	oilgas	13732.18
2010	ND	Dunn	38025	oilgas	6329192.09
2010	ND	Golden Valle	38033	oilgas	3218842.87
2010	ND	Mckenzie	38053	oilgas	38894789.26
2010	ND	Mclean	38055	coal	597.00
2010	ND	Mclean	38055	oilgas	1688.00
2010	ND	Mercer	38057	coal	160511.49
2010	ND	Mercer	38057	oilgas	1219.50
2010	ND	Mountrail	38061	oilgas	17697424.11
2010	ND	Oliver	38065	coal	109962.43
2010	ND	Renville	38075	oilgas	262435.32
2010	ND	Slope	38087	oilgas	1029962.53
2010	ND	Stark	38089	oilgas	533913.17
2010	ND	Ward	38101	oilgas	3492.00
2010	ND	Williams	38105	oilgas	792252.53
2010	ND	Williams	38105	coal	-6200.77
2011	ND	Billings	38007	oilgas	36889624.53
2011	ND	Bottineau	38009	oilgas	423978.70
2011	ND	Bowman	38011	oilgas	17788518.08
2011	ND	Burke	38013	oilgas	171038.38
2011	ND	Divide	38023	oilgas	78710.85
2011	ND	Dunn	38025	oilgas	14616695.95
2011	ND	Golden Valle	38033	oilgas	8840137.76
2011	ND	Mckenzie	38053	oilgas	75304617.90
2011	ND	Mclean	38055	coal	597.00
2011	ND	Mclean	38055	oilgas	1688.00
2011	ND	Mercer	38057	oilgas	74842.00
2011	ND	Mercer	38057	coal	684602.75
2011	ND	Mountrail	38061	oilgas	26525050.97
2011	ND	Oliver	38065	coal	411592.79
2011	ND	Renville	38075	oilgas	313837.22
2011	ND	Slope	38087	oilgas	2675925.44
2011	ND	Stark	38089	oilgas	3392393.26
2011	ND	Ward	38101	oilgas	6352.00
2011	ND	Williams	38105	oilgas	26811951.39
2011	ND	Williams	38105	coal	480.00
